	municipio	nome_escola	endereco_escola	numero_endereco	cep	bairro	longitude	latitude
4692	sao paulo	gerson de moura muzel professor	avenida carlos alberto bastos machado	SN	4856080	jardim almeida prado	-46,69110107	-23,77619934
4693	sao paulo	jayr de andrade professor	rua luis viana	110	4830400	jordanopolis	-46,70040131	-23,73349953
4694	sao paulo	leonor fernandes costa zacharias	enrique amorim	101	4894410	jardim das fontes	-46,75577164	-23,86750031
4707	sao paulo	izac silverio prof	bitencourt da silva	218	2356070	jardim virginia bianca	-46,61119843	-23,44939995
4708	sao paulo	leonidas paiva prof	martires armenios	618	2345000	barro branco zona norte	-46,60874176	-23,46614075
4714	sao paulo	edson luiz ribeiro luzia professor	vitor jose de castro	43	8240305	jardim norma	-46,44602966	-23,52569008
4715	sao paulo	salvador allende gossens presidente	domingos lisboa	139	8250690	conjunto residencial jose bonifacio	-46,43341827	-23,53850937
4717	sao paulo	maria de lourdes aranha de assis pacheco professora	angelo andrade	51	8253050	conjunto residencial jose bonifacio	-46,44028091	-23,54320908
4718	sao paulo	nabiha abdalla chohfi	raimundo goncalves ferreira	466	8225410	jardim aurora zona leste	-46,46248182	-23,5288476
4719	sao paulo	jorge luis borges	milagre dos peixes	700	8474120	conjunto habitacional castro alves	-46,4029007	-23,57909966
4720	sao paulo	fabio agazzi	alvaro da costa	60	8461420	jardim sao paulozona leste	-46,40095901	-23,55843925
4726	sao paulo	jacob salvador zveibil	elisio teixeira leite	6700	2810000	sitio morro grande	-46,71689987	-23,44459915
4727	sao paulo	sergio da silva nobreza prof	francesco melzi	305	3579140	jardim marilia	-46,498656	-23,5627362
4730	sao paulo	caetano zamitti mammana prof	carlo bibiena	152	8081380	parque paulistano	-46,42158127	-23,49057007
4734	sao paulo	afranio de oliveira	giuseppe tartini	818	4844300	jardim sao bernardo	-46,70450974	-23,75420952
4762	sao paulo	miguel maluhy comendador	mirandas	40	5752590	jardim maria duarte	-46,756073	-23,61538506
4796	sao paulo	oswaldo gagliardi	rua inacio monteiro	3206	8490000	cohab conceicao	-46,39456177	-23,57240677
4797	sao paulo	maud sa de miranda monteiro professora	falkenberg	240	5885240	jardim comercial	-46,78517151	-23,67683029
4799	sao paulo	oswaldo walder professor	rua sara newton	256	5583030	jardim boa vista	-46,793	-23,5824
4822	sao paulo	valentim carra professor	francisco lustosa	271	8330140	jardim vera cruzzona leste	-46,47072983	-23,61684036
4825	sao paulo	jose duarte junior professor	domingos faustino sarmiento	422	4836360	jardim alpino	-46,71171188	-23,74570084
4833	sao paulo	liberato grossi prof	ilha da trindade	457	3981020	parque santa madalena	-46,5177	-23,6131
4834	sao paulo	maria prestes maia	antonio ferraciolli	283	3910070	jardim catarina	-46,51382065	-23,58428955
4835	sao paulo	manoel da silveira porto filho reverendo professor	simao alves de almeida	SN	5867490	jardim modelo	-46,76826859	-23,67193031
4836	sao paulo	yoshio ninomiya	joao andre leyser	100	5884100	vila fazzeoni	-46,7756691	-23,67428017
4837	sao paulo	menotti del picchia poeta	coroata	540	3557010	jardim hercilia	-46,50561905	-23,5405407
4838	sao paulo	antenor santos de oliveira prof	helena dos santos	SN	3581200	jardim fernandes	-46,4986	-23,5545
4839	sao paulo	parque savoy city ii	rua japarana	98	3570310	parque savoy city	-46,49280167	-23,57364082
4840	sao paulo	a hebraica	alziro zarur	550	3570000	parque savoy city	-46,48348999	-23,56583977
4841	sao paulo	laerte panighel professor	planalto de araxa	60	3756020	jardim gonzaga	-46,50426865	-23,50728989
4842	sao paulo	victorio napoleao oliani professor	colonia leopoldina	340	3821020	vila silvia	-46,5019129	-23,4905961
4843	sao paulo	lourenco zanelatti	paulo queiroz doutor	1475	3951090	jardim nove de julho	-46,4822998	-23,59090042
4844	sao paulo	francisco glycerio de freitas dr	cosmo jose da silva	322	8285300	cidade lider	-46,47652054	-23,55385017
4845	sao paulo	wilfredo pinheiro prof	galaxia	321	8330415	cidade satelite santa barbara	-46,4578	-23,6105
4846	sao paulo	kimako kamada kinoshita profa	francisco tranchesi	520	8270460	jardim nossa senhora do carmo	-46,46120071	-23,56399918
4847	sao paulo	joao sarmento pimentel	alcion	431	8331010	cidade satelite santa barbara	-46,46889877	-23,61125183
4848	sao paulo	valdir fernandes pinto prof	antenor da costa soldado	145	3977310	conjunto habitacional marechal mascarenhas de mora	-46,49480057	-23,61919975
4849	sao paulo	isaac schraiber professor	alvaro do prado	165	8311060	parque sao rafael	-46,4684	-23,6266
4850	sao paulo	sumie iwata professora	rua professora lucila cerqueira	100	8420690	jardim sao pedro	-46,4279	-23,5496
4851	sao paulo	inah jacy de castro aguiar	adhemar antonio prado professor	190	3945010	jardim tiete	-46,49129868	-23,59490013
4852	sao paulo	maria lucia ambrozio profa	antonio januario ferraz	80	8431740	jardim etelvina	-46,41830063	-23,52969933
4853	sao paulo	carmelinda marques pereira professora	borzeguim	90	8381660	jardim alto alegre sao rafael	-46,42760086	-23,61230087
4854	sao paulo	rosarita torkomian profa	altolandia	140	8151280	parque dom joao neri	-46,40496417	-23,52089311
4855	sao paulo	saturnino pereira professor	bernardino antunes	200	8460190	jardim soares	-46,40224838	-23,55142021
4856	sao paulo	aurelio buarque de holanda ferreira prof	jose gravonski doutor	90	8441000	jardim robru	-46,40911865	-23,52753067
4857	sao paulo	nair toledo damiao professora	jequirituba	2114	4822000	parque america	-46,68650055	-23,73920059
4858	sao paulo	alexandre ansaldo mozzilli professor	rua doutor francisco loureiro	180	4814150	jardim maria rita	-46,67900085	-23,71940041
4915	sao paulo	maria vera lombardi siqueira profa	jose alexandre machado	619	8160460	jardim silva teles	-46,40871048	-23,50052071
4916	sao paulo	jose borges andrade	rainha margarida	20	8030660	vila curuca	-46,41960144	-23,50900078
4917	sao paulo	maria regina machado de castro guimaraes profa	noitibo	80	8031150	vila nova curuca	-46,41925049	-23,5182209
4918	sao paulo	sergio paulo muniz pimenta capitao	gaspar de godoi moreira	19	8121590	jardim virginia	-46,38669968	-23,49413681
4919	sao paulo	friedrich von voith	antonio de cabezon	398	2996000	parque nacoes unidas	-46,73694992	-23,44664955
4920	sao paulo	helios heber lino professor	montes pirineus	31	2871080	jardim ondina	-46,67309189	-23,46276093
4921	sao paulo	jose baptista rios castelloes professor	itata	195	4404080	vila erna	-46,65793991	-23,67000008
4922	sao paulo	waldemar rodrigues da silva pastor	jenny lind	20	4434280	jardim orly	-46,66468811	-23,68485641
4942	sao paulo	fernandes soares prof	erva do sereno	500	8180010	jardim maia	-46,41220856	-23,48397064
4943	sao paulo	arcangelo sforcim	serra da moeda	61	8070060	parque cruzeiro do sul	-46,46474838	-23,49382019
4944	sao paulo	tito livio ferreira professor	bardana	35	8040730	jardim ruth	-46,4482193	-23,51123047
4945	sao paulo	geraldino dos santos deputado	sertanistas	1175	8390240	jardim santo andre	-46,44633865	-23,63087082
4946	sao paulo	therezinha aranha mantelli	rua professor antonio de castro lopes	930	3805080	parque boturussu	-46,4784005	-23,4999338
4947	sao paulo	jose borges dos santos junior rev	daniel arcioni	80	8051080	limoeiro	-46,47076035	-23,51839066
4951	sao paulo	olinda leite sinisgalli professora	emilio kemp	126	2865000	vila penteado	-46,67750931	-23,47373009
4952	sao paulo	urbano de oliveira pinto rev	tantas palavras	10	8223510	conjunto habitacional aguia de haia	-46,4693922	-23,5224683
4953	sao paulo	henrique de souza filho henfil	gastao formenti	70	4187170	vila santa teresa zona sul	-46,59381866	-23,64752007
4971	sao paulo	dilson funaro ministro	francisco machado da silva	1410	2678000	jardim peri	-46,6534	-23,4557
4984	sao paulo	irineu monteiro de pinho rev	chuva e sol	41	8225560	conjunto habitacional a e carvalho	-46,46031189	-23,52581024
5016	sao paulo	rossine camargo guarnieri	rua f	SN	4882010	parque florestal	-46,76210022	-23,80413628
5025	sao paulo	umberto conte checchia professor	rua general costa campos	280	3807100	vila robertina	-46,47539902	-23,49691963
5032	sao paulo	francisco voccio	ita	SN	2636030	vila santos	-46,64630127	-23,45619965
5063	sao paulo	octavio marcondes ferraz engenheiro	waldemar tietz	1477	3589001	conjunto habitacional padre jose de anchieta	-46,4813832	-23,5513865
5064	sao paulo	livio xavier	antonio joao de medeiros	2040	8140060	itaim paulista	-46,39081955	-23,51685524
5065	sao paulo	araci zebral teixeira	serra das araras	180	8451050	vila iolandalajeado	-46,40103149	-23,53840065
5066	sao paulo	sergio estanislau camargo	otelo augusto ribeiro	1309	8412000	guaianazes	-46,40995026	-23,5448494
5067	sao paulo	zipora rubinstein professora	rua irmao deodoro	830	8410410	vila princesa isabel	-46,41899872	-23,55069923
5068	sao paulo	flavio la selva professor	carmelo cali	240	4940070	vila santa lucia	-46,76583099	-23,69177055
5069	sao paulo	norberto alves rodrigues professor	carmem escabia motta coelho	50	5832230	jardim mazza	-46,75259018	-23,67448044
5075	sao paulo	manoel de melo missionario	arcadia paulistana	205	8280540	jardim nossa senhora do carmo	-46,4704	-23,5651
5076	sao paulo	pasquale filippelli padre	paulino alves escudeiro	240	4475350	guacuri	-46,6362915	-23,70022011
5077	sao paulo	rene muawad presidente	estela naves junqueira	79	4841000	parque america	-46,68999863	-23,73509979
5102	sao paulo	marly diva bonfanti profa	pedro osorio filho	996	2614000	vila nova cachoeirinha	-46,65269852	-23,47430038
5103	sao paulo	eunice terezinha de oliveira fragoas profa	antonelo da messina	222	2318000	sitio do piqueri	-46,58929825	-23,4545002
5104	sao paulo	herminia de andrade pfuhl neves professora	rainha da noite	85	8235000	parque guarani	-46,45700073	-23,51832962
5105	sao paulo	zilda arns neumann	cangica	50	8050390	jardim das camelias	-46,45874023	-23,51104927
5106	sao paulo	renato dias de araujo prof	carmem de almeida	36	8131340	itaim paulista	-46,3807106	-23,50312042
5107	sao paulo	breno di grado prof	manuel alvares pimentel	801	8141000	jardim miriam	-46,3874588	-23,52120972
5108	sao paulo	jacques orlando caminha d avila reverendo	antonio ramos rosa	100	5822010	parque santo antonio	-46,74251175	-23,65833092
5125	sao paulo	julio de carvalho barata	rua ely rey	271	8062520	jardim sao carlos zona leste	-46,47314835	-23,5114193
5126	sao paulo	hugo takahashi eng	juliao pereira machado	60-A	8020020	parque sonia	-46,44503021	-23,49933052
5127	sao paulo	rubem braga cronista	virgilio campelo padre	100	8131310	itaim paulista	-46,3756218	-23,50801086
5128	sao paulo	eder bernardes dos santos soldado pm	ary cordovil	251	8131300	itaim paulista	-46,37995911	-23,50367928
5129	sao paulo	roger jules de carvalho mange	estudantes da china	570	8131220	itaim paulista	-46,37350082	-23,50189972
5136	sao paulo	gustavo barroso	alfeu de alcantara monteiro	100	2281200	conjunto habitacional jova rural	-46,5808	-23,4552
5137	sao paulo	brenno rossi maestro	jose pardo	41	8341250	parque boa esperanca	-46,45166016	-23,60219002
5138	sao paulo	simao mathias professor	ragueb chohfi	4757	8375000	jardim tres marias	-46,43947983	-23,59469986
5139	sao paulo	pedro geraldo costa deputado	francisco capara	75	8450570	jardim fanganiello	-46,38973688	-23,54608894
5140	sao paulo	conjunto habitacional itaquera iv i	aquarela do brasil	20	8257030	conjunto residencial jose bonifacio	-46,4255776	-23,5528395
5141	sao paulo	sergio rocha kiehl professor	avenida doutor guilherme de abreu sodre	1503	8490010	vila hortencia	-46,40702057	-23,56562996
5142	sao paulo	afiz gebara doutor	bacia de sao francisco	SN	5885540	conjunto habitacional jardim sao bento	-46,78720093	-23,67744064
5143	sao paulo	jose raul poletto	barroso do amaral professor	665	4937010	vila santa lucia	-46,76524353	-23,68570518
5144	sao paulo	belkice manhaes reis professora	jane vanine capozi	SN	4897340	cidade nova america	-46,67459869	-23,87240028
5167	sao paulo	paulina madre	virgilio campelo padre	130	8131310	itaim paulista	-46,37667084	-23,50665092
5168	sao paulo	aniz badra doutor	mario david andreazza ministro	112	4849080	parque residencial cocaia	-46,6711998	-23,74259949
5170	sao paulo	marlene adua fortunato professora	gaivotas do ceu	53	4857725	chacara do sol	-46,6756	-23,7803
5212	sao paulo	felicio tonetti	jose milton barbosa	138	2281214	conjunto habitacional jova rural	-46,57849884	-23,45059967
5223	sao paulo	paulo machado de carvalho	rua aguiar de barros	160	1316020	bela vista	-46,6401698	-23,5538581
5275	sao paulo	fulvio abramo	jose romeiro	61	8475350	cidade tiradentes	-46,4017981	-23,5935349
5276	sao paulo	ruy de mello junqueira	metalurgicos	150	8471000	cidade tiradentes	-46,4090004	-23,58469963
5303	sao paulo	jesus jose attab professor	ana amelia do nascimento	137	4866040	vila marcelo	-46,7215004	-23,7887001
5321	sao paulo	alvaro simoes	cecilia iter	150	8240730	vila progresso zona leste	-46,44144821	-23,52280045
5322	sao paulo	lucas roschel rasquinho	paulino gottsfritz	50	4875060	colonia zona sul	-46,69789505	-23,84599495
5332	sao paulo	conjunto habitacional carraozinho	goncalves da costa	317	8340520	jardim vila carrao	-46,4516983	-23,61109924
5352	sao paulo	salvador ligabue professor	moreninha linda	65	2820010	vila brasilandia	-46,71195984	-23,44869995
5354	sao paulo	haydee hidalgo professora	do jacarandapaulista	80	8382557	jardim arantes	-46,41617966	-23,62218094
5357	sao paulo	oscar blois	rua angelo da silva	20	2996140	jardim panamericano	-46,73426056	-23,44857025
5358	sao paulo	gianfrancesco s b m guarnieri	rua itapira	183	3102060	mooca	-46,62163162	-23,55187988
5380	sao paulo	sapopemba	rua senador nilo coelho	690	3929100	jardim sapopemba	-46,49060059	-23,60499954
5381	sao paulo	jardim wilma flor	da nascente	130	8473290	guaianazes	-46,39664078	-23,57621956
5382	sao paulo	cohab inacio monteiro iii	igarape da bela aurora	435	8472200	conjunto habitacional inacio monteiro	-46,40008163	-23,57440948
5391	sao paulo	vila bela	terra tombada	SN	8344600	jardim da conquista zona leste	-46,45151353	-23,61160188
5392	sao paulo	leda guimaraes natal	americo coxa	SN	4890000	parelheiros	-46,72900009	-23,82299995
5407	sao paulo	jair toledo xavier professor	joaquim de almeida morais	SN	2844000	brasilandia	-46,68825912	-23,47366905
5408	sao paulo	jardim iguatemi	confederacao dos tamoios	182	8380220	jardim iguatemi	-46,44385491	-23,59654274
5409	sao paulo	silvana evangelista professora	rodolfo pirani	392	8310000	jardim rodolfo pirani	-46,46184158	-23,6310997
5410	sao paulo	nancy de oliveira fidalgo profa	miguel arcanjo dutra	SN	8430190	jardim santa terezinha zona leste	-46,42523956	-23,52485085
5427	sao paulo	heitor villa lobos maestro	arvoreiro	107	4824010	parque das arvores	-46,69589996	-23,73250008
5428	sao paulo	caran apparecido goncalves professor	gregorio allegri	101	5842070	vila das belezas	-46,74485016	-23,65115929
5430	sao paulo	emanoel alves de araujo artista plastico	paulino alves escudeiro	290	4475350	guacuri	-46,63661957	-23,70108032
5431	sao paulo	dogival barros gomes professor	elisio mendes gaia	101	4433220	jardim sao carlos zona sul	-46,65748978	-23,68311119
5432	sao paulo	miguel hidalgo	anibal thomaz gomes	121	8431191	jardim nova guaianazes	-46,41841888	-23,53764915
5433	sao paulo	luciane do espirito santo profa	francisco fernandes frazao	22	8452180	lajeado	-46,39661026	-23,53576088
5434	sao paulo	amador dos santos fernandes prof	joao mendes de carvalho	85	8150450	jardim robru	-46,41244888	-23,51959038
5435	sao paulo	giorgio gagliani caputo padre	rua quimanga	40	8451060	vila iolandalajeado	-46,40073013	-23,53792953
5436	sao paulo	zenaide avelino maia professora	frederick banting	179	5848050	jardim germania	-46,75965881	-23,65769958
5437	sao paulo	heidi alves lazzarini	quinta da conraria	299	5852480	parque santo antonio	-46,75835037	-23,66752052
5438	sao paulo	maria do carmo campos ferreira dona	gagliano netto	506	5872080	jardim soraia	-46,77669907	-23,68116951
5439	sao paulo	maria de lourdes vieira	pedroso da silva	744	8080040	parque paulistano	-46,43254852	-23,4874897
5440	sao paulo	wilson rachid	itaim	0	8110840	vila itaim	-46,38972855	-23,49198914
5441	sao paulo	luiz sergio claudino dos santos deputado	pedro antonio conceicao	255	2837170	vila joao batista	-46,6998291	-23,46051025
5442	sao paulo	eulice silvio mendonca da silva professora	cantidio sampaio deputado	5647	2860001	vila souza	-46,7071991	-23,44202042
5443	sao paulo	parque anhanguera	rua sao marcos	79	5283010	parque anhanguera  residencial sol nascente	-46,7753703	-23,4353038
5447	sao paulo	evandro cavalcanti lins e silva	carmela terranova raimondi	47	4848200	jardim santa barbara	-46,6810112	-23,73974991
5448	sao paulo	clarice seiko ikeda chagas	paulo costa ribeiro bastos	1051	4814720	jardim guanhembu	-46,68799973	-23,73010063
5456	sao paulo	celia ribeiro landim profa	lourenco franco do prado	10	8142230	jardim nelia	-46,38066864	-23,50884056
5458	sao paulo	nair hiroko konno hashimoto professora	januario da cunha barbosa	221	5793280	jardim elizabeth	-46,77622986	-23,63984299
5467	sao paulo	marcos antonio costa professor	godoi bueno	19	8390400	jardim santo andre	-46,44316101	-23,63068962
5473	sao paulo	republica do suriname	antonio joao de medeiros	810	8140060	itaim paulista	-46,39827347	-23,50978279
5474	sao paulo	cleise marisa siqueira profa	pedro rodrigues	99	8150110	parque santa rita	-46,41592026	-23,51602936
5475	sao paulo	jardim myrna ii	avenida carlos albert0 bastos machado	340	4856080	jardim myrna	-46,69499969	-23,77029991
5476	sao paulo	neiva de lourdes andrade professora	giuseppe tartini	818	4844300	jardim sao bernardo	-46,7044	-23,7546
5489	sao paulo	ivo bandoni prof	bom jesus do monte	741	3579000	jardim marilia	-46,49610138	-23,56669998
5491	sao paulo	republica do haiti	novo oriente do piaui	38	3820310	vila silvia	-46,50613022	-23,49427032
5492	sao paulo	parque ecologico	rua japichaua	300	3813310	jardim matarazzo	-46,47079086	-23,48180962
5493	sao paulo	solon borges dos reis	avenida jose joaquim seabra	1187 A	5364000	jardim ivana	-46,75450134	-23,56889915
5502	sao paulo	annette marlene fernandes de mello irma	arlindo bettio	45B	3828000	vila guaraciaba	-46,49644852	-23,4841404
5503	sao paulo	virginia valeria aparecida de almeida freitas	sao paulo	184	5280110	residencial sol nascente	-46,7740593	-23,43648911
5504	sao paulo	jardim canaa	estrada coronel jose gladiador	79	5267000	jardim canaa	-46,79190063	-23,43580055
5505	sao paulo	aparecida de lourdes morais araujo professora	rua forte do santo antonio	64	4945230	jardim rio douro	-46,78224945	-23,71801949
5512	sao paulo	joaquin suarez	domingos alaleone	47	3977397	fazenda da juta	-46,48529816	-23,61759949
5514	sao paulo	thomaz rodrigues alckmin	valsa dos casais	101	8121800	itaim paulista	-46,37902069	-23,5074501
5524	sao paulo	republica da nicaragua	rua augustin luberti	1	3977409	fazenda da juta	-46,48759842	-23,6128006
5528	sao paulo	jardim aracati ii	marcelino leitao de oliveira	170	4949110	jardim aracati	-46,77051926	-23,72081947
5529	sao paulo	jardim irene iii	antonio jose bentes	627	5891160	jardim irapiranga	-46,78878021	-23,66544914
5530	sao paulo	solange apparecida landeiro aguiar professora	pietro casella	SN	5815055	jardim sao joao	-46,73696136	-23,66017914
5531	sao paulo	joao carlos martins maestro	rua doutor renato locchi	36	5874080	parque novo santo amaro	-46,7850914	-23,7005043
5532	sao paulo	regiane do carmo monteiro professora	tarcon	313	5223070	jardim adelfiore	-46,74047852	-23,40879059
5533	sao paulo	anilza pioli professora	vale do sol	222	2820070	vila brasilandia	-46,70983124	-23,4491291
5534	sao paulo	elisio teixeira leite iii	elisio teixeira leite	6700A	2810000	sitio morro grande	-46,71720123	-23,4435997
5535	sao paulo	luiza salette junca de almeida professora	avenida deputado cantidio sampaio	1701	2860001	vila souza	-46,68003082	-23,4638195
5536	sao paulo	republica argentina	philonilia goncalves dos santos	SN	2996165	parque nacoes unidas	-46,73276901	-23,44409943
5537	sao paulo	chacara das corujas	miraflores	95	4842470	jardim castro alves	-46,6820488	-23,74028969
5538	sao paulo	sergio murillo raduan professor	joao honorio caixeta	182	4857190	jardim varginha	-46,67910004	-23,78160095
5539	sao paulo	ayrton senna da silva	rua ipe roxo	112	4896260	vargem grande	-46,70718002	-23,86120033
5540	sao paulo	antonio candido de mello e souza	paulo sao	SN	4849308	chacara gaivotas	-46,66362	-23,73460007
5541	sao paulo	renata menezes dos santos professora	manoel da costa capanema	19	4877170	cidade luz	-46,6405	-23,8782
5542	sao paulo	joao doria deputado	rua jose alves irmao	30	8140000	itaim paulista	-46,38848114	-23,51872826
5569	sao paulo	indigena guarani gwyra pepo	joao lang	153	4895070	cipo do meio	-46,65039063	-23,86746979
5570	sao paulo	condominio vargem grande ii	iperoxo	120	4896360	colonia zona sul	-46,70750046	-23,86090088
5571	sao paulo	loteamento das gaivotas ii	paulo sao	SN	4849308	chacara gaivotas	-46,6632309	-23,73411942
5572	sao paulo	benedito celio de siqueira	paulo sao	SN	4849308	chacara gaivotas	-46,66334534	-23,73438454
5573	sao paulo	sergio da costa prof	bartolome mitre presidente	298	2361040	associacao sobradinho	-46,57933044	-23,43642044
5574	sao paulo	umberto luiz d urso dr	magnolia azul	80	8141640	jardim camargo novo	-46,38816071	-23,51255035
5575	sao paulo	jose celestino bourroul	gaivao	177	8031180	vila nova curuca	-46,42022146	-23,51761968
5576	sao paulo	esther de figueiredo ferraz	paulo gracindo	267	8421520	conjunto habitacional fazenda do carmo	-46,42225044	-23,56744534
5577	sao paulo	jardim sao bento iii	algard	SN	5885680	conjunto habitacional jardim sao bento	-46,78633881	-23,67769051
5578	sao paulo	dom paulo evaristo arns	coracao selvagem	SN	8223390	conjunto habitacional aguia de haia	-46,47222137	-23,52528
5582	sao paulo	otoniel assis de holanda	acaciamimosa	SN	4854015	chacara cocaia	-46,69242859	-23,76655006
5583	sao paulo	jose bento renato monteiro lobato	rua padre hans klein	92	4851000	jardim monte verde	-46,66490936	-23,75287056
5584	sao paulo	mariazinha congilio	quatro	100	4851506	jardim monte verde	-46,66447449	-23,75305176
5585	sao paulo	ada pellegrini grinover	jose diogo abadiano	195 A	4855440	jardim morais prado	-46,68420029	-23,77389908
5586	sao paulo	claudirene aparecida jose da silva	jose diogo abadiano	195 B	4855440	jardim morais prado	-46,68460083	-23,77370071
5587	sao paulo	vicentina aparecida tamborino professora	rua joao onorio caixeta	176	4857190	jardim varginha	-46,67959976	-23,78190041
5588	sao paulo	jose xavier cortez	hierapolis	248	4859090	jardim santa fe zona sul	-46,70370102	-23,76469994
5589	sao paulo	hilda ferraz kfouri professora	cancao da terra	112	4844560	jardim sao bernardo	-46,70446014	-23,75938988
5590	sao paulo	parque tamari	amaro de pontes	854	4890360	parelheiros	-46,72790146	-23,83230019
5591	sao paulo	antonio jose de sucre	valdomiro gonzaga silva	809	8111540	jardim das oliveiras	-46,37540054	-23,48970032
5592	sao paulo	republica da guatemala	manfredo fest	160	8142800	jardim nelia	-46,38219833	-23,5095005
5593	sao paulo	clorinda tritto giangiacomo professora	gregorio allegri	SN	5842070	vila das belezas	-46,74417877	-23,65138054
5594	sao paulo	jardim limoeiro iii	rua golfo da california	8	8382190	3 divisao	-46,41424942	-23,62261963
5596	sao paulo	odair martiniano da silva mandela	rua cachoeira nova	378	5574460	conjunto promorar raposo tavares	-46,80361176	-23,58470917
5597	sao paulo	republica de honduras	delta	49	8071060	jardim nair	-46,45592117	-23,49106979
5598	sao paulo	jose de san martin	delta	79	8071060	jardim nair	-46,45534979	-23,49175996
5599	sao paulo	maria zilda gamba natel	jose carlos de toledo piza	SN	5712070	jardim parque morumbi	-46,73212814	-23,62118912
5602	sao paulo	florestan fernandes	rua presidente vargas	200	5207000	vila caiuba	-46,74860001	-23,40099907
5604	sao paulo	waldir rodolpho de castro	jeribas	SN	5868820	conjunto habitacional instituto adventista	-46,77973938	-23,66329956
5625	sao paulo	raul cortez  raul cristiano machado cortez	rua  faustolo	213	5041000	agua branca	-46,68753052	-23,52408028
5633	sao paulo	professor rubem azevedo alves	avenida deputado cantidio sampaio	1701	2860001	vila souza	-46,67979813	-23,4640007
5640	sao paulo	dom agnelo cardeal rossi	rua americo turini	1860	4962020	vila do sol	-46,78263855	-23,74266052
5642	sao paulo	adelaide rosa fernandes machado de souza professora	avenida dona belmira marin	3312	4846000	parque brasil	-46,6836	-23,753
5646	sao paulo	barro branco ii	rua eduardo reuter	415B	8473533	barro branco	-46,39284897	-23,58300018
5650	sao paulo	professora eliana passuelo	das taipas	1370	2991000	jardim rincao	-46,73567963	-23,44457054
5651	sao paulo	ceeja clara mantelli dona	alcantara machado	4188	3302000	quarta parada	-46,58592987	-23,54320908
5670	sao paulo	cel jto a ee antonio c c guimaraes filho professor	mutinga	5071	5110000	jardim santo elias	-46,75820947	-23,50484355
5671	sao paulo	cel jto a ee albino cesar	cajamar	5	2308090	vila mazzei	-46,6066	-23,4776
5672	sao paulo	cel jto a ee buenos aires	rua doutor olavo egidio	1008	2037001	santana	-46,6162508	-23,5005476
5673	sao paulo	cel jto a ee joao dias da silveira professor	sousa breves	80	3069060	vila zilda	-46,56386389	-23,53513486
5674	sao paulo	cel jto a ee nossa senhora da penha	rua padre benedito de camargo	762	3604000	penha de franca	-46,548021	-23,52129
5675	sao paulo	cel jto a ee ermelino matarazzo	abel tavares	SN	3810110	jardim belem	-46,4700998	-23,4927148
5676	sao paulo	cel jto a ee fadlo haidar	murmurios da tarde	200	8253580	conjunto residencial jose bonifacio	-46,4440347	-23,5534181
5677	sao paulo	cel jto a ee mauro de oliveira professor	rua pedro soares almeida	134	5029030	vila anglo brasileira	-46,6951246	-23,5422456
5678	sao paulo	cel jto a ee alexandre de gusmao	rua cisplatina	298	4211040	ipiranga	-46,6043324	-23,5881805
5679	sao paulo	cel jto a ee rui bloem	rua dos bogaris	244	4047020	mirandopolis	-46,6449	-23,6103
5680	sao paulo	cel jto a ee leopoldo santana professor	manoel duarte oliveira	151	5859100	capao redondo	-46,76675222	-23,66856163
5681	sao paulo	cel jto a ee paulino nunes esposo	sadamu inoue	365	4865005	jardim casa grande	-46,7227	-23,7764
5722	sao paulo	cel jto a ee paulo egydio o carvalho senador	araritaguaba	1264	2122011	vila maria	-46,58197854	-23,51498524
5730	sao paulo	cel jto a ee julia macedo pantoja professora	rua assupa	200	3137050	vila prudente	-46,57653046	-23,5797596
